lambda1,lambda2,exact_recovery,TP,FP,FN,conditional_bias,iterations,lambda1_ratio,lambda2_ratio
1.4498018520568279,0.04520353656360243,1,10,0,0,0.7780988984671169,5000,34.72315162096514,1.0826370870440056
1.5069588626241974,0.04520353656360243,1,10,0,0,0.8072897099059707,5000,36.092077685803744,1.0826370870440056
1.564115873191567,0.04520353656360243,0,9,0,1,0.8179902918026581,5000,37.461003750642355,1.0826370870440056
1.6212728837589363,0.04520353656360243,0,8,0,2,0.8237393298689346,5000,38.82992981548096,1.0826370870440056
1.6784298943263056,0.04520353656360243,0,7,0,3,0.8293638645352159,5000,40.19885588031956,1.0826370870440056
1.7355869048936752,0.04520353656360243,0,6,0,4,0.8314000788980973,5000,41.56778194515817,1.0826370870440056
1.7927439154610447,0.04520353656360243,0,6,0,4,0.8587167327953574,5000,42.93670800999678,1.0826370870440056
1.849900926028414,0.04520353656360243,0,6,0,4,0.8860333866926173,5000,44.30563407483538,1.0826370870440056
1.9070579365957834,0.04520353656360243,0,5,0,5,0.889752463286839,5000,45.67456013967398,1.0826370870440056
1.964214947163153,0.04520353656360243,0,4,0,6,0.892607955193945,5000,47.04348620451259,1.0826370870440056
2.0213719577305223,0.04520353656360243,0,3,0,7,0.8884346269568612,5000,48.412412269351194,1.0826370870440056
2.0785289682978916,0.04520353656360243,0,2,0,8,0.8751557252063232,5000,49.7813383341898,1.0826370870440056
2.135685978865261,0.04520353656360243,0,1,0,9,0.7964041085671508,5000,51.1502643990284,1.0826370870440056
2.1928429894326307,0.04520353656360243,0,1,0,9,0.8249154453913041,5000,52.51919046386701,1.0826370870440056
2.25,0.04520353656360243,0,1,0,9,0.853426782215457,5000,53.888116528705616,1.0826370870440056
0.020876587872591997,0.06210169418915616,0,10,49,0,0.07908483357757165,5000,0.5,1.4873525924867945
0.07803359843996144,0.06210169418915616,0,10,6,0,0.09279151743653,5000,1.8689260648386057,1.4873525924867945
0.13519060900733088,0.06210169418915616,1,10,0,0,0.11987277719911212,5000,3.2378521296772114,1.4873525924867945
0.1923476195747003,0.06210169418915616,1,10,0,0,0.14862030760675954,5000,4.606778194515817,1.4873525924867945
0.24950463014206975,0.06210169418915616,1,10,0,0,0.17736783801440725,5000,5.975704259354422,1.4873525924867945
0.3066616407094392,0.06210169418915616,1,10,0,0,0.2061153684220546,5000,7.3446303241930275,1.4873525924867945
0.3638186512768086,0.06210169418915616,1,10,0,0,0.23486289882970204,5000,8.713556389031634,1.4873525924867945
0.42097566184417806,0.06210169418915616,1,10,0,0,0.2636104292373495,5000,10.08248245387024,1.4873525924867945
0.4781326724115475,0.06210169418915616,1,10,0,0,0.29235795964499695,5000,11.451408518708844,1.4873525924867945
0.5352896829789169,0.06210169418915616,1,10,0,0,0.3211054900526444,5000,12.82033458354745,1.4873525924867945
0.5924466935462863,0.06210169418915616,1,10,0,0,0.34985302046029176,5000,14.189260648386055,1.4873525924867945
0.6496037041136558,0.06210169418915616,1,10,0,0,0.37860055086793926,5000,15.558186713224659,1.4873525924867945
0.7067607146810252,0.06210169418915616,1,10,0,0,0.4073480812755865,5000,16.927112778063265,1.4873525924867945
0.7639177252483946,0.06210169418915616,1,10,0,0,0.4360956116832341,5000,18.296038842901872,1.4873525924867945
0.8210747358157641,0.06210169418915616,1,10,0,0,0.46484314209088157,5000,19.664964907740476,1.4873525924867945
0.8782317463831335,0.06210169418915616,1,10,0,0,0.4935906724985289,5000,21.033890972579083,1.4873525924867945
0.9353887569505029,0.06210169418915616,1,10,0,0,0.5223382029061764,5000,22.402817037417687,1.4873525924867945
0.9925457675178724,0.06210169418915616,1,10,0,0,0.5510857333138237,5000,23.771743102256295,1.4873525924867945
1.049702778085242,0.06210169418915616,1,10,0,0,0.5798332637214711,5000,25.140669167094902,1.4873525924867945
1.1068597886526115,0.06210169418915616,1,10,0,0,0.6085807941291186,5000,26.50959523193351,1.4873525924867945
1.1640167992199808,0.06210169418915616,1,10,0,0,0.637328324536766,5000,27.878521296772114,1.4873525924867945
1.2211738097873501,0.06210169418915616,1,10,0,0,0.6660758549444135,5000,29.247447361610714,1.4873525924867945
1.2783308203547197,0.06210169418915616,1,10,0,0,0.6948233853520611,5000,30.616373426449325,1.4873525924867945
1.3354878309220892,0.06210169418915616,1,10,0,0,0.7235709157597084,5000,31.985299491287932,1.4873525924867945
1.3926448414894586,0.06210169418915616,1,10,0,0,0.7523184461673557,5000,33.354225556126536,1.4873525924867945
1.4498018520568279,0.06210169418915616,1,10,0,0,0.7810659765750032,5000,34.72315162096514,1.4873525924867945
1.5069588626241974,0.06210169418915616,1,10,0,0,0.8098135069826509,5000,36.092077685803744,1.4873525924867945
1.564115873191567,0.06210169418915616,0,9,0,1,0.8204367132689637,5000,37.461003750642355,1.4873525924867945
1.6212728837589363,0.06210169418915616,0,8,0,2,0.8259994221161545,5000,38.82992981548096,1.4873525924867945
1.6784298943263056,0.06210169418915616,0,7,0,3,0.8315590262465815,5000,40.19885588031956,1.4873525924867945
1.7355869048936752,0.06210169418915616,0,6,0,4,0.8335268788137085,5000,41.56778194515817,1.4873525924867945
1.7927439154610447,0.06210169418915616,0,6,0,4,0.8604606238342914,5000,42.93670800999678,1.4873525924867945
1.849900926028414,0.06210169418915616,0,6,0,4,0.8873943688548745,5000,44.30563407483538,1.4873525924867945
1.9070579365957834,0.06210169418915616,0,5,0,5,0.8910232976025572,5000,45.67456013967398,1.4873525924867945
1.964214947163153,0.06210169418915616,0,4,0,6,0.8939531678250736,5000,47.04348620451259,1.4873525924867945
2.0213719577305223,0.06210169418915616,0,3,0,7,0.890002744479606,5000,48.412412269351194,1.4873525924867945
2.0785289682978916,0.06210169418915616,0,2,0,8,0.8769378961891517,5000,49.7813383341898,1.4873525924867945
2.135685978865261,0.06210169418915616,0,1,0,9,0.7996433421397648,5000,51.1502643990284,1.4873525924867945
2.1928429894326307,0.06210169418915616,0,1,0,9,0.8277010603825659,5000,52.51919046386701,1.4873525924867945
2.25,0.06210169418915616,0,1,0,9,0.8557587786253661,5000,53.888116528705616,1.4873525924867945
0.020876587872591997,0.08531678524172806,0,10,55,0,0.10562930453665882,5000,0.5,2.0433603844270194
0.07803359843996144,0.08531678524172806,0,10,8,0,0.11330647323153287,5000,1.8689260648386057,2.0433603844270194
0.13519060900733088,0.08531678524172806,1,10,0,0,0.13731733981581024,5000,3.2378521296772114,2.0433603844270194
0.1923476195747003,0.08531678524172806,1,10,0,0,0.16547805480018862,5000,4.606778194515817,2.0433603844270194
0.24950463014206975,0.08531678524172806,1,10,0,0,0.1936387697845667,5000,5.975704259354422,2.0433603844270194
0.3066616407094392,0.08531678524172806,1,10,0,0,0.22179948476894512,5000,7.3446303241930275,2.0433603844270194
0.3638186512768086,0.08531678524172806,1,10,0,0,0.24996019975332345,5000,8.713556389031634,2.0433603844270194
0.42097566184417806,0.08531678524172806,1,10,0,0,0.2781209147377015,5000,10.08248245387024,2.0433603844270194
0.4781326724115475,0.08531678524172806,1,10,0,0,0.30628162972207995,5000,11.451408518708844,2.0433603844270194
0.5352896829789169,0.08531678524172806,1,10,0,0,0.3344423447064582,5000,12.82033458354745,2.0433603844270194
0.5924466935462863,0.08531678524172806,1,10,0,0,0.3626030596908364,5000,14.189260648386055,2.0433603844270194
0.6496037041136558,0.08531678524172806,1,10,0,0,0.3907637746752147,5000,15.558186713224659,2.0433603844270194
0.7067607146810252,0.08531678524172806,1,10,0,0,0.41892448965959306,5000,16.927112778063265,2.0433603844270194
0.7639177252483946,0.08531678524172806,1,10,0,0,0.4470852046439712,5000,18.296038842901872,2.0433603844270194
0.8210747358157641,0.08531678524172806,1,10,0,0,0.4752459196283496,5000,19.664964907740476,2.0433603844270194
0.8782317463831335,0.08531678524172806,1,10,0,0,0.5034066346127278,5000,21.033890972579083,2.0433603844270194
0.9353887569505029,0.08531678524172806,1,10,0,0,0.531567349597106,5000,22.402817037417687,2.0433603844270194
0.9925457675178724,0.08531678524172806,1,10,0,0,0.5597280645814844,5000,23.771743102256295,2.0433603844270194
1.049702778085242,0.08531678524172806,1,10,0,0,0.5878887795658626,5000,25.140669167094902,2.0433603844270194
1.1068597886526115,0.08531678524172806,1,10,0,0,0.616049494550241,5000,26.50959523193351,2.0433603844270194
1.1640167992199808,0.08531678524172806,1,10,0,0,0.6442102095346193,5000,27.878521296772114,2.0433603844270194
1.2211738097873501,0.08531678524172806,1,10,0,0,0.6723709245189974,5000,29.247447361610714,2.0433603844270194
1.2783308203547197,0.08531678524172806,1,10,0,0,0.7005316395033757,5000,30.616373426449325,2.0433603844270194
1.3354878309220892,0.08531678524172806,1,10,0,0,0.7286923544877542,5000,31.985299491287932,2.0433603844270194
1.3926448414894586,0.08531678524172806,1,10,0,0,0.7568530694721323,5000,33.354225556126536,2.0433603844270194
1.4498018520568279,0.08531678524172806,1,10,0,0,0.7850137844565106,5000,34.72315162096514,2.0433603844270194
1.5069588626241974,0.08531678524172806,1,10,0,0,0.813174499440889,5000,36.092077685803744,2.0433603844270194
1.564115873191567,0.08531678524172806,0,9,0,1,0.823690344622308,5000,37.461003750642355,2.0433603844270194
1.6212728837589363,0.08531678524172806,0,8,0,2,0.8290109506371617,5000,38.82992981548096,2.0433603844270194
1.6784298943263056,0.08531678524172806,0,7,0,3,0.8344832847544803,5000,40.19885588031956,2.0433603844270194
1.7355869048936752,0.08531678524172806,0,6,0,4,0.8363623527886691,5000,41.56778194515817,2.0433603844270194
1.7927439154610447,0.08531678524172806,0,6,0,4,0.8627877591336303,5000,42.93670800999678,2.0433603844270194
1.849900926028414,0.08531678524172806,0,6,0,4,0.8892131654785916,5000,44.30563407483538,2.0433603844270194
1.9070579365957834,0.08531678524172806,0,5,0,5,0.8927236814358217,5000,45.67456013967398,2.0433603844270194
1.964214947163153,0.08531678524172806,0,4,0,6,0.8957480783660291,5000,47.04348620451259,2.0433603844270194
2.0213719577305223,0.08531678524172806,0,3,0,7,0.8920872689079872,5000,48.412412269351194,2.0433603844270194
2.0785289682978916,0.08531678524172806,0,2,0,8,0.8793052502009444,5000,49.7813383341898,2.0433603844270194
2.135685978865261,0.08531678524172806,0,1,0,9,0.8039290015144868,5000,51.1502643990284,2.0433603844270194
2.1928429894326307,0.08531678524172806,0,1,0,9,0.8313865608980574,5000,52.51919046386701,2.0433603844270194
2.25,0.08531678524172806,0,1,0,9,0.8588441202816279,5000,53.888116528705616,2.0433603844270194
0.020876587872591997,0.11721022975334805,0,10,65,0,0.1397584739114888,5000,0.5,2.8072171196910123
0.07803359843996144,0.11721022975334805,0,10,15,0,0.1407279203167756,5000,1.8689260648386057,2.8072171196910123
0.13519060900733088,0.11721022975334805,0,10,5,0,0.16134694558735044,5000,3.2378521296772114,2.8072171196910123
0.1923476195747003,0.11721022975334805,1,10,0,0,0.18754807929609432,5000,4.606778194515817,2.8072171196910123
0.24950463014206975,0.11721022975334805,1,10,0,0,0.21494173022218632,5000,5.975704259354422,2.8072171196910123
0.3066616407094392,0.11721022975334805,1,10,0,0,0.24233538114827832,5000,7.3446303241930275,2.8072171196910123
0.3638186512768086,0.11721022975334805,1,10,0,0,0.2697290320743703,5000,8.713556389031634,2.8072171196910123
0.42097566184417806,0.11721022975334805,1,10,0,0,0.29712268300046235,5000,10.08248245387024,2.8072171196910123
0.4781326724115475,0.11721022975334805,1,10,0,0,0.3245163339265541,5000,11.451408518708844,2.8072171196910123
0.5352896829789169,0.11721022975334805,1,10,0,0,0.351909984852646,5000,12.82033458354745,2.8072171196910123
0.5924466935462863,0.11721022975334805,1,10,0,0,0.37930363577873816,5000,14.189260648386055,2.8072171196910123
0.6496037041136558,0.11721022975334805,1,10,0,0,0.40669728670483013,5000,15.558186713224659,2.8072171196910123
0.7067607146810252,0.11721022975334805,1,10,0,0,0.4340909376309221,5000,16.927112778063265,2.8072171196910123
0.7639177252483946,0.11721022975334805,1,10,0,0,0.4614845885570139,5000,18.296038842901872,2.8072171196910123
0.8210747358157641,0.11721022975334805,1,10,0,0,0.48887823948310605,5000,19.664964907740476,2.8072171196910123
0.8782317463831335,0.11721022975334805,1,10,0,0,0.5162718904091981,5000,21.033890972579083,2.8072171196910123
0.9353887569505029,0.11721022975334805,1,10,0,0,0.5436655413352899,5000,22.402817037417687,2.8072171196910123
0.9925457675178724,0.11721022975334805,1,10,0,0,0.5710591922613819,5000,23.771743102256295,2.8072171196910123
1.049702778085242,0.11721022975334805,1,10,0,0,0.5984528431874738,5000,25.140669167094902,2.8072171196910123
1.1068597886526115,0.11721022975334805,1,10,0,0,0.625846494113566,5000,26.50959523193351,2.8072171196910123
1.1640167992199808,0.11721022975334805,1,10,0,0,0.653240145039658,5000,27.878521296772114,2.8072171196910123
1.2211738097873501,0.11721022975334805,1,10,0,0,0.6806337959657499,5000,29.247447361610714,2.8072171196910123
1.2783308203547197,0.11721022975334805,1,10,0,0,0.7080274468918419,5000,30.616373426449325,2.8072171196910123
1.3354878309220892,0.11721022975334805,1,10,0,0,0.7354210978179341,5000,31.985299491287932,2.8072171196910123
1.3926448414894586,0.11721022975334805,1,10,0,0,0.7628147487440258,5000,33.354225556126536,2.8072171196910123
1.4498018520568279,0.11721022975334805,1,10,0,0,0.7902083996701177,5000,34.72315162096514,2.8072171196910123
1.5069588626241974,0.11721022975334805,1,10,0,0,0.8176020505962098,5000,36.092077685803744,2.8072171196910123
1.564115873191567,0.11721022975334805,1,10,0,0,0.8449957015223019,5000,37.461003750642355,2.8072171196910123
1.6212728837589363,0.11721022975334805,0,8,0,2,0.8329812051912007,5000,38.82992981548096,2.8072171196910123
1.6784298943263056,0.11721022975334805,0,7,0,3,0.8383372657440175,5000,40.19885588031956,2.8072171196910123
1.7355869048936752,0.11721022975334805,0,6,0,4,0.840103219024694,5000,41.56778194515817,2.8072171196910123
1.7927439154610447,0.11721022975334805,0,6,0,4,0.865861657414423,5000,42.93670800999678,2.8072171196910123
1.849900926028414,0.11721022975334805,0,6,0,4,0.8916200958041517,5000,44.30563407483538,2.8072171196910123
1.9070579365957834,0.11721022975334805,0,5,0,5,0.8949775074915868,5000,45.67456013967398,2.8072171196910123
1.964214947163153,0.11721022975334805,0,4,0,6,0.898118558073916,5000,47.04348620451259,2.8072171196910123
2.0213719577305223,0.11721022975334805,0,3,0,7,0.894826682369477,5000,48.412412269351194,2.8072171196910123
2.0785289682978916,0.11721022975334805,0,2,0,8,0.88241344317885,5000,49.7813383341898,2.8072171196910123
2.135685978865261,0.11721022975334805,0,1,0,9,0.809526318245033,5000,51.1502643990284,2.8072171196910123
2.1928429894326307,0.11721022975334805,0,1,0,9,0.8362000357667024,5000,52.51919046386701,2.8072171196910123
2.25,0.11721022975334805,0,1,0,9,0.8628737532883728,5000,53.888116528705616,2.8072171196910123
0.020876587872591997,0.16102620275609392,0,10,70,0,0.18196922968291487,5000,0.5,3.856621679242385
0.07803359843996144,0.16102620275609392,0,10,26,0,0.17814227901280333,5000,1.8689260648386057,3.856621679242385
0.13519060900733088,0.16102620275609392,0,10,8,0,0.1940013377715065,5000,3.2378521296772114,3.856621679242385
0.1923476195747003,0.16102620275609392,0,10,1,0,0.21605682938891838,5000,4.606778194515817,3.856621679242385
0.24950463014206975,0.16102620275609392,1,10,0,0,0.24239099291815838,5000,5.975704259354422,3.856621679242385
0.3066616407094392,0.16102620275609392,1,10,0,0,0.2687983052350462,5000,7.3446303241930275,3.856621679242385
0.3638186512768086,0.16102620275609392,1,10,0,0,0.29520561755193386,5000,8.713556389031634,3.856621679242385
0.42097566184417806,0.16102620275609392,1,10,0,0,0.3216129298688215,5000,10.08248245387024,3.856621679242385
0.4781326724115475,0.16102620275609392,1,10,0,0,0.3480202421857091,5000,11.451408518708844,3.856621679242385
0.5352896829789169,0.16102620275609392,1,10,0,0,0.3744275545025967,5000,12.82033458354745,3.856621679242385
0.5924466935462863,0.16102620275609392,1,10,0,0,0.40083486681948444,5000,14.189260648386055,3.856621679242385
0.6496037041136558,0.16102620275609392,1,10,0,0,0.42724217913637197,5000,15.558186713224659,3.856621679242385
0.7067607146810252,0.16102620275609392,1,10,0,0,0.45364949145325967,5000,16.927112778063265,3.856621679242385
0.7639177252483946,0.16102620275609392,1,10,0,0,0.4800568037701473,5000,18.296038842901872,3.856621679242385
0.8210747358157641,0.16102620275609392,1,10,0,0,0.506464116087035,5000,19.664964907740476,3.856621679242385
0.8782317463831335,0.16102620275609392,1,10,0,0,0.5328714284039227,5000,21.033890972579083,3.856621679242385
0.9353887569505029,0.16102620275609392,1,10,0,0,0.5592787407208103,5000,22.402817037417687,3.856621679242385
0.9925457675178724,0.16102620275609392,1,10,0,0,0.5856860530376982,5000,23.771743102256295,3.856621679242385
1.049702778085242,0.16102620275609392,1,10,0,0,0.6120933653545858,5000,25.140669167094902,3.856621679242385
1.1068597886526115,0.16102620275609392,1,10,0,0,0.6385006776714737,5000,26.50959523193351,3.856621679242385
1.1640167992199808,0.16102620275609392,1,10,0,0,0.6649079899883612,5000,27.878521296772114,3.856621679242385
1.2211738097873501,0.16102620275609392,1,10,0,0,0.6913153023052487,5000,29.247447361610714,3.856621679242385
1.2783308203547197,0.16102620275609392,1,10,0,0,0.7177226146221364,5000,30.616373426449325,3.856621679242385
1.3354878309220892,0.16102620275609392,1,10,0,0,0.744129926939024,5000,31.985299491287932,3.856621679242385
1.3926448414894586,0.16102620275609392,1,10,0,0,0.7705372392559118,5000,33.354225556126536,3.856621679242385
1.4498018520568279,0.16102620275609392,1,10,0,0,0.7969445515727992,5000,34.72315162096514,3.856621679242385
1.5069588626241974,0.16102620275609392,1,10,0,0,0.8233518638896873,5000,36.092077685803744,3.856621679242385
1.564115873191567,0.16102620275609392,1,10,0,0,0.8497591762065749,5000,37.461003750642355,3.856621679242385
1.6212728837589363,0.16102620275609392,0,8,0,2,0.8381424955099632,5000,38.82992981548096,3.856621679242385
1.6784298943263056,0.16102620275609392,0,7,0,3,0.8433455130090656,5000,40.19885588031956,3.856621679242385
1.7355869048936752,0.16102620275609392,0,6,0,4,0.8449709130648576,5000,41.56778194515817,3.856621679242385
1.7927439154610447,0.16102620275609392,0,6,0,4,0.869867570626596,5000,42.93670800999678,3.856621679242385
1.849900926028414,0.16102620275609392,0,6,0,4,0.8947642281883347,5000,44.30563407483538,3.856621679242385
1.9070579365957834,0.16102620275609392,0,5,0,5,0.8979277629232542,5000,45.67456013967398,3.856621679242385
1.964214947163153,0.16102620275609392,0,4,0,6,0.9012069825887586,5000,47.04348620451259,3.856621679242385
2.0213719577305223,0.16102620275609392,0,3,0,7,0.8983729210349237,5000,48.412412269351194,3.856621679242385
2.0785289682978916,0.16102620275609392,0,2,0,8,0.8864323260783127,5000,49.7813383341898,3.856621679242385
2.135685978865261,0.16102620275609392,0,1,0,9,0.8167146053635299,5000,51.1502643990284,3.856621679242385
2.1928429894326307,0.16102620275609392,0,1,0,9,0.842381683341633,5000,52.51919046386701,3.856621679242385
2.25,0.16102620275609392,0,1,0,9,0.8680487613197352,5000,53.888116528705616,3.856621679242385
0.020876587872591997,0.2212216291070448,0,10,73,0,0.23123990752065188,5000,0.5,5.298318634662455
0.07803359843996144,0.2212216291070448,0,10,32,0,0.2254974198532004,5000,1.8689260648386057,5.298318634662455
0.13519060900733088,0.2212216291070448,0,10,14,0,0.2356123752218299,5000,3.2378521296772114,5.298318634662455
0.1923476195747003,0.2212216291070448,0,10,6,0,0.25465114516478526,5000,4.606778194515817,5.298318634662455
0.24950463014206975,0.2212216291070448,1,10,0,0,0.2770443167145714,5000,5.975704259354422,5.298318634662455
0.3066616407094392,0.2212216291070448,1,10,0,0,0.30220965713941483,5000,7.3446303241930275,5.298318634662455
0.3638186512768086,0.2212216291070448,1,10,0,0,0.32737499756425825,5000,8.713556389031634,5.298318634662455
0.42097566184417806,0.2212216291070448,1,10,0,0,0.35254033798910184,5000,10.08248245387024,5.298318634662455
0.4781326724115475,0.2212216291070448,1,10,0,0,0.37770567841394526,5000,11.451408518708844,5.298318634662455
0.5352896829789169,0.2212216291070448,1,10,0,0,0.4028710188387887,5000,12.82033458354745,5.298318634662455
0.5924466935462863,0.2212216291070448,1,10,0,0,0.4280363592636321,5000,14.189260648386055,5.298318634662455
0.6496037041136558,0.2212216291070448,1,10,0,0,0.45320169968847557,5000,15.558186713224659,5.298318634662455
0.7067607146810252,0.2212216291070448,1,10,0,0,0.478367040113319,5000,16.927112778063265,5.298318634662455
0.7639177252483946,0.2212216291070448,1,10,0,0,0.5035323805381626,5000,18.296038842901872,5.298318634662455
0.8210747358157641,0.2212216291070448,1,10,0,0,0.5286977209630057,5000,19.664964907740476,5.298318634662455
0.8782317463831335,0.2212216291070448,1,10,0,0,0.5538630613878494,5000,21.033890972579083,5.298318634662455
0.9353887569505029,0.2212216291070448,1,10,0,0,0.5790284018126928,5000,22.402817037417687,5.298318634662455
0.9925457675178724,0.2212216291070448,1,10,0,0,0.6041937422375361,5000,23.771743102256295,5.298318634662455
1.049702778085242,0.2212216291070448,1,10,0,0,0.6293590826623798,5000,25.140669167094902,5.298318634662455
1.1068597886526115,0.2212216291070448,1,10,0,0,0.654524423087223,5000,26.50959523193351,5.298318634662455
1.1640167992199808,0.2212216291070448,1,10,0,0,0.6796897635120667,5000,27.878521296772114,5.298318634662455
1.2211738097873501,0.2212216291070448,1,10,0,0,0.7048551039369101,5000,29.247447361610714,5.298318634662455
1.2783308203547197,0.2212216291070448,1,10,0,0,0.7300204443617535,5000,30.616373426449325,5.298318634662455
1.3354878309220892,0.2212216291070448,1,10,0,0,0.755185784786597,5000,31.985299491287932,5.298318634662455
1.3926448414894586,0.2212216291070448,1,10,0,0,0.7803511252114403,5000,33.354225556126536,5.298318634662455
1.4498018520568279,0.2212216291070448,1,10,0,0,0.8055164656362838,5000,34.72315162096514,5.298318634662455
1.5069588626241974,0.2212216291070448,1,10,0,0,0.8306818060611272,5000,36.092077685803744,5.298318634662455
1.564115873191567,0.2212216291070448,1,10,0,0,0.8558471464859707,5000,37.461003750642355,5.298318634662455
1.6212728837589363,0.2212216291070448,0,8,0,2,0.8447312002565343,5000,38.82992981548096,5.298318634662455
1.6784298943263056,0.2212216291070448,0,7,0,3,0.8497361054579605,5000,40.19885588031956,5.298318634662455
1.7355869048936752,0.2212216291070448,0,6,0,4,0.8511923629332628,5000,41.56778194515817,5.298318634662455
1.7927439154610447,0.2212216291070448,0,6,0,4,0.8749972169952421,5000,42.93670800999678,5.298318634662455
1.849900926028414,0.2212216291070448,0,6,0,4,0.8988020710572212,5000,44.30563407483538,5.298318634662455
1.9070579365957834,0.2212216291070448,0,5,0,5,0.9017266623755571,5000,45.67456013967398,5.298318634662455
1.964214947163153,0.2212216291070448,0,4,0,6,0.9051602380926285,5000,47.04348620451259,5.298318634662455
2.0213719577305223,0.2212216291070448,0,3,0,7,0.9028750209708453,5000,48.412412269351194,5.298318634662455
2.0785289682978916,0.2212216291070448,0,2,0,8,0.8915270498150533,5000,49.7813383341898,5.298318634662455
2.135685978865261,0.2212216291070448,0,1,0,9,0.8257489544211304,5000,51.1502643990284,5.298318634662455
2.1928429894326307,0.2212216291070448,0,1,0,9,0.8501508724436199,5000,52.51919046386701,5.298318634662455
2.25,0.2212216291070448,0,1,0,9,0.874552790466109,5000,53.888116528705616,5.298318634662455
0.020876587872591997,0.3039195382313198,0,10,76,0,0.2869396268118611,5000,0.5,7.278956218471006
0.07803359843996144,0.3039195382313198,0,10,38,0,0.28165396319015457,5000,1.8689260648386057,7.278956218471006
0.13519060900733088,0.3039195382313198,0,10,21,0,0.2884644904643257,5000,3.2378521296772114,7.278956218471006
0.1923476195747003,0.3039195382313198,0,10,9,0,0.30285534171810286,5000,4.606778194515817,7.278956218471006
0.24950463014206975,0.3039195382313198,0,10,6,0,0.3217363749592178,5000,5.975704259354422,7.278956218471006
0.3066616407094392,0.3039195382313198,1,10,0,0,0.3433286980748501,5000,7.3446303241930275,7.278956218471006
0.3638186512768086,0.3039195382313198,1,10,0,0,0.36697060273517085,5000,8.713556389031634,7.278956218471006
0.42097566184417806,0.3039195382313198,1,10,0,0,0.3906125073954916,5000,10.08248245387024,7.278956218471006
0.4781326724115475,0.3039195382313198,1,10,0,0,0.41425441205581237,5000,11.451408518708844,7.278956218471006
0.5352896829789169,0.3039195382313198,1,10,0,0,0.437896316716133,5000,12.82033458354745,7.278956218471006
0.5924466935462863,0.3039195382313198,1,10,0,0,0.4615382213764536,5000,14.189260648386055,7.278956218471006
0.6496037041136558,0.3039195382313198,1,10,0,0,0.48518012603677435,5000,15.558186713224659,7.278956218471006
0.7067607146810252,0.3039195382313198,1,10,0,0,0.5088220306970952,5000,16.927112778063265,7.278956218471006
0.7639177252483946,0.3039195382313198,1,10,0,0,0.5324639353574159,5000,18.296038842901872,7.278956218471006
0.8210747358157641,0.3039195382313198,1,10,0,0,0.5561058400177366,5000,19.664964907740476,7.278956218471006
0.8782317463831335,0.3039195382313198,1,10,0,0,0.5797477446780575,5000,21.033890972579083,7.278956218471006
0.9353887569505029,0.3039195382313198,1,10,0,0,0.603389649338378,5000,22.402817037417687,7.278956218471006
0.9925457675178724,0.3039195382313198,1,10,0,0,0.6270315539986988,5000,23.771743102256295,7.278956218471006
1.049702778085242,0.3039195382313198,1,10,0,0,0.6506734586590195,5000,25.140669167094902,7.278956218471006
1.1068597886526115,0.3039195382313198,1,10,0,0,0.6743153633193403,5000,26.50959523193351,7.278956218471006
1.1640167992199808,0.3039195382313198,1,10,0,0,0.6979572679796607,5000,27.878521296772114,7.278956218471006
1.2211738097873501,0.3039195382313198,1,10,0,0,0.7215991726399815,5000,29.247447361610714,7.278956218471006
1.2783308203547197,0.3039195382313198,1,10,0,0,0.7452410773003024,5000,30.616373426449325,7.278956218471006
1.3354878309220892,0.3039195382313198,1,10,0,0,0.7688829819606232,5000,31.985299491287932,7.278956218471006
1.3926448414894586,0.3039195382313198,1,10,0,0,0.7925248866209438,5000,33.354225556126536,7.278956218471006
1.4498018520568279,0.3039195382313198,1,10,0,0,0.8161667912812645,5000,34.72315162096514,7.278956218471006
1.5069588626241974,0.3039195382313198,1,10,0,0,0.8398086959415852,5000,36.092077685803744,7.278956218471006
1.564115873191567,0.3039195382313198,0,9,0,1,0.8481420290097619,5000,37.461003750642355,7.278956218471006
1.6212728837589363,0.3039195382313198,0,8,0,2,0.8529497176925195,5000,38.82992981548096,7.278956218471006
1.6784298943263056,0.3039195382313198,0,7,0,3,0.8577038188501761,5000,40.19885588031956,7.278956218471006
1.7355869048936752,0.3039195382313198,0,6,0,4,0.8589645509265647,5000,41.56778194515817,7.278956218471006
1.7927439154610447,0.3039195382313198,0,6,0,4,0.8814199564354261,5000,42.93670800999678,7.278956218471006
1.849900926028414,0.3039195382313198,0,6,0,4,0.9038753619442881,5000,44.30563407483538,7.278956218471006
1.9070579365957834,0.3039195382313198,0,5,0,5,0.9065154673161879,5000,45.67456013967398,7.278956218471006
1.964214947163153,0.3039195382313198,0,5,0,5,0.9278870530505102,5000,47.04348620451259,7.278956218471006
2.0213719577305223,0.3039195382313198,0,3,0,7,0.9084510451181922,5000,48.412412269351194,7.278956218471006
2.0785289682978916,0.3039195382313198,0,2,0,8,0.897826118287701,5000,49.7813383341898,7.278956218471006
2.135685978865261,0.3039195382313198,0,1,0,9,0.836800401009344,5000,51.1502643990284,7.278956218471006
2.1928429894326307,0.3039195382313198,0,1,0,9,0.8596546870346785,5000,52.51919046386701,7.278956218471006
2.25,0.3039195382313198,0,1,0,9,0.8825089730600131,5000,53.888116528705616,7.278956218471006
0.020876587872591997,0.41753189365604004,0,10,80,0,0.3482800802992281,5000,0.5,10.000003262127914
0.07803359843996144,0.41753189365604004,0,10,52,0,0.3447519605545882,5000,1.8689260648386057,10.000003262127914
